frame,track_id,cls,conf,x1,y1,x2,y2
1264,2698,0,0.7977,581.9,7.1,1223.1,1060.0
1264,2857,0,0.7884,1002.6,170.9,1383.8,688.6
1264,2835,0,0.6593,249.8,76.1,537.5,768.7
1264,2850,0,0.8986,1477.7,610.2,1841.7,1077.1
1264,2852,0,0.7037,1290.1,317.7,1539.0,658.7
1264,2865,0,0.8766,1621.7,283.7,1887.2,728.7
1264,2869,0,0.87,42.6,818.4,214.6,1077.2
1264,2871,0,0.8568,932.0,2.1,1182.6,386.5
1264,2878,0,0.3545,1874.5,226.9,1918.7,462.1
1264,2790,0,0.5939,435.2,195.7,845.3,1069.3
1265,2769,0,0.8689,1277.0,710.3,1512.2,1078.5
1265,2698,0,0.8472,586.2,8.1,1231.4,1056.0
1265,2857,0,0.4828,997.9,176.9,1370.5,690.3
1265,2835,0,0.7125,241.1,82.8,526.9,773.4
1265,2850,0,0.9006,1469.0,616.5,1843.1,1076.6
1265,2852,0,0.6707,1280.8,324.8,1531.5,666.9
1265,2865,0,0.8684,1615.1,291.1,1886.4,735.9
1265,2869,0,0.8795,35.5,826.5,206.9,1076.9
1265,2871,0,0.7474,913.8,2.1,1171.9,395.7
1265,2878,0,0.3239,1869.6,226.3,1915.2,467.8
1265,2790,0,0.3141,447.6,335.4,798.7,1069.4
1265,2872,0,0.4055,1253.9,578.0,1463.9,912.4
1266,2769,0,0.8872,1269.1,720.8,1500.1,1077.3
1266,2698,0,0.8952,565.8,10.7,1216.2,1054.2
1266,2857,0,0.5351,997.7,183.0,1354.3,679.4
1266,2835,0,0.8674,229.8,90.1,513.2,776.1
1266,2850,0,0.8437,1449.1,609.3,1843.5,1075.1
1266,2852,0,0.6809,1270.4,336.0,1518.7,672.9
1266,2865,0,0.8521,1607.3,296.8,1885.7,743.1
1266,2869,0,0.8731,26.2,834.0,195.8,1076.3
1266,2871,0,0.8529,898.1,2.0,1160.7,400.1
1266,2878,0,0.3493,1862.9,225.5,1912.6,485.7
1266,2790,0,0.7076,433.4,389.9,762.3,1070.5
1266,2856,0,0.3497,310.8,717.9,445.5,1079.3
1267,2769,0,0.8861,1257.6,723.6,1489.5,1076.6
1267,2698,0,0.8407,540.7,16.2,1194.7,1043.5
1267,2857,0,0.6209,966.0,188.6,1369.0,765.6
1267,2835,0,0.8209,215.0,96.4,499.3,786.5
1267,2850,0,0.8851,1437.1,611.9,1844.9,1075.5
1267,2852,0,0.7055,1260.0,343.8,1506.8,677.0
1267,2865,0,0.8707,1597.6,301.6,1883.6,748.7
1267,2869,0,0.8657,18.9,841.5,186.1,1075.9
1267,2871,0,0.8585,884.6,1.8,1149.2,400.6
1267,2790,0,0.3969,404.8,413.2,721.2,1070.6
1267,2872,0,0.3517,1217.6,591.3,1423.6,922.3
1268,2769,0,0.8745,1245.6,726.3,1478.3,1075.7
1268,2698,0,0.8939,504.1,33.2,1173.4,1059.3
1268,2857,0,0.4493,977.1,194.3,1341.6,721.3
1268,2835,0,0.8667,198.8,102.1,486.5,802.7
1268,2850,0,0.8826,1430.0,624.2,1842.8,1075.0
1268,2852,0,0.7048,1244.7,346.4,1494.4,682.8
1268,2865,0,0.8215,1588.0,306.5,1882.2,755.1
1268,2869,0,0.8589,12.4,848.2,176.5,1075.5
1268,2871,0,0.8574,870.3,1.9,1136.0,399.0
1269,2769,0,0.8715,1233.1,730.0,1466.3,1075.2
1269,2698,0,0.9071,494.6,18.4,1179.6,1052.1
1269,2857,0,0.4989,954.3,198.8,1344.7,778.3
1269,2835,0,0.8324,181.3,106.7,469.0,807.9
1269,2850,0,0.8509,1414.5,623.5,1843.1,1074.6
1269,2852,0,0.676,1229.8,347.8,1482.5,687.1
1269,2865,0,0.806,1576.7,312.1,1879.0,760.4
1269,2869,0,0.8914,4.2,853.6,165.2,1075.8
1269,2871,0,0.8642,854.9,1.8,1120.4,394.9
1269,2885,0,0.5192,1823.0,188.6,1915.3,609.0
1270,2769,0,0.8463,1222.0,732.6,1456.1,1074.8
1270,2698,0,0.8944,484.4,17.5,1184.8,1062.4
1270,2857,0,0.808,949.8,201.6,1328.7,775.7
1270,2835,0,0.8034,164.3,109.2,452.8,813.7
1270,2850,0,0.8418,1407.4,636.5,1840.1,1074.2
1270,2852,0,0.7477,1215.8,349.3,1470.3,690.7
1270,2865,0,0.6931,1564.0,315.5,1876.1,765.8
1270,2869,0,0.858,0.0,858.1,152.4,1075.7
1270,2871,0,0.8788,840.3,1.9,1106.1,391.8
1270,2885,0,0.5806,1809.5,156.2,1917.0,645.4
1270,2790,0,0.4629,274.1,126.4,708.1,1076.5
1271,2769,0,0.8264,1212.1,732.5,1449.1,1074.7
1271,2698,0,0.8108,443.2,20.2,1159.5,1064.7
1271,2857,0,0.8264,943.3,204.0,1314.8,778.4
1271,2835,0,0.8597,148.2,111.3,437.7,819.5
1271,2850,0,0.8377,1391.4,634.0,1841.8,1073.8
1271,2852,0,0.7023,1203.0,352.5,1458.2,694.4
1271,2865,0,0.7129,1553.1,317.6,1874.9,768.9
1271,2869,0,0.8339,0.0,862.3,140.5,1075.2
1271,2871,0,0.8496,823.9,1.8,1091.0,389.0
1271,2885,0,0.5923,1803.6,138.3,1912.1,629.6
1271,2790,0,0.4317,255.1,57.4,701.6,1078.8
1271,2864,0,0.5685,415.4,254.5,536.3,486.8
1271,2856,0,0.3497,233.4,742.6,359.0,1078.4
1272,2769,0,0.8363,1207.9,735.8,1447.3,1074.7
1272,2698,0,0.8683,410.4,21.3,1142.9,1065.6
1272,2857,0,0.8242,945.0,205.2,1297.1,759.4
1272,2835,0,0.8216,132.5,112.7,423.2,823.9
1272,2850,0,0.518,1327.7,622.5,1813.8,1073.4
1272,2852,0,0.718,1191.5,354.9,1447.1,696.8
1272,2865,0,0.5877,1541.9,319.4,1874.7,773.2
1272,2869,0,0.8285,0.0,866.0,129.1,1075.5
1272,2871,0,0.7725,814.4,1.7,1076.8,376.5
1272,2885,0,0.4906,1799.3,132.9,1905.7,608.5
1272,2887,0,0.3951,0.0,705.8,106.8,859.6
1272,2864,0,0.3506,404.7,250.1,535.4,487.6
1273,2769,0,0.8704,1211.3,752.3,1447.1,1074.7
1273,2698,0,0.7693,391.2,18.3,1139.7,1068.3
1273,2857,0,0.703,963.8,206.9,1284.1,718.4
1273,2835,0,0.8406,117.3,114.3,411.1,833.9
1273,2850,0,0.5821,1355.7,647.0,1832.1,1073.9
1273,2852,0,0.7568,1183.2,361.2,1437.2,699.9
1273,2865,0,0.6728,1532.0,322.5,1874.4,777.2
1273,2869,0,0.7913,0.0,871.2,118.3,1076.5
1273,2871,0,0.7474,814.2,1.4,1062.8,349.5
1273,2885,0,0.7859,1794.4,134.0,1903.0,612.4
1273,2864,0,0.3791,398.6,250.0,538.9,490.5
1273,2790,0,0.6886,272.0,58.8,707.1,1070.7
1273,2856,0,0.4111,208.5,744.4,334.1,1077.1
1274,2769,0,0.8839,1209.9,759.1,1450.2,1074.3
1274,2698,0,0.8374,478.8,10.7,1216.6,1064.5
1274,2857,0,0.472,979.5,209.6,1243.8,637.9
1274,2835,0,0.8544,104.1,117.4,401.7,848.2
1274,2850,0,0.8926,1362.9,659.6,1840.1,1073.4
1274,2852,0,0.7806,1175.5,366.1,1428.2,701.7
1274,2865,0,0.7658,1523.8,326.0,1874.7,779.9
1274,2869,0,0.7656,0.0,879.1,106.9,1076.4
1274,2871,0,0.7259,830.9,1.8,1048.9,297.7
1274,2885,0,0.5753,1789.2,134.6,1900.9,617.8
1274,2864,0,0.5356,392.7,250.3,543.1,493.8
1274,2790,0,0.8268,286.6,58.9,714.5,1060.9
1274,2856,0,0.3543,198.3,745.0,324.8,1076.0
1275,2769,0,0.8811,1208.8,768.6,1453.7,1073.9
1275,2698,0,0.8523,523.7,8.7,1247.1,1063.8
1275,2857,0,0.6886,978.0,213.4,1218.0,607.4
1275,2835,0,0.8618,88.6,120.5,388.0,856.7
1275,2850,0,0.8975,1360.2,669.7,1841.6,1073.0
1275,2852,0,0.81,1161.8,369.9,1416.1,705.4
1275,2865,0,0.7954,1512.7,331.1,1871.7,784.7
1275,2869,0,0.7584,0.0,887.1,94.2,1075.8
1275,2871,0,0.6558,842.3,1.9,1043.5,268.9
1275,2885,0,0.7417,1785.4,139.8,1895.6,602.0
1275,2790,0,0.8609,284.3,25.0,717.9,1047.3
1275,2856,0,0.3888,188.8,751.2,315.4,1075.7
1275,2872,0,0.3482,1130.5,626.6,1331.3,945.6
1276,2769,0,0.8732,1207.0,777.0,1457.1,1073.0
1276,2698,0,0.9019,521.5,7.4,1237.3,1066.0
1276,2857,0,0.621,973.8,220.0,1201.7,599.2
1276,2835,0,0.9027,69.2,126.1,373.5,875.7
1276,2850,0,0.7883,1350.3,677.4,1839.5,1073.2
1276,2852,0,0.797,1147.9,374.5,1405.9,713.4
1276,2865,0,0.7098,1498.5,338.6,1864.8,791.0
1276,2871,0,0.7487,848.6,2.1,1038.3,250.0
1276,2885,0,0.6332,1777.1,145.4,1890.6,604.0
1276,2790,0,0.9244,285.2,46.4,708.5,1042.1
1276,2856,0,0.3755,176.0,759.3,302.5,1075.1
1276,2864,0,0.5137,369.9,257.1,537.0,513.7
1277,2769,0,0.8735,1202.2,784.1,1459.7,1072.3
1277,2698,0,0.9049,524.4,6.2,1233.1,1070.7
1277,2857,0,0.4761,965.3,226.3,1186.6,601.0
1277,2835,0,0.8856,49.1,131.9,356.0,888.5
1277,2850,0,0.3428,1337.4,684.4,1836.0,1073.7
1277,2852,0,0.7947,1132.2,380.8,1393.1,722.3
1277,2865,0,0.5897,1481.3,345.8,1855.3,798.0
1277,2871,0,0.5253,851.5,2.0,1033.4,239.4
1277,2885,0,0.7349,1765.6,151.1,1887.9,626.0
1277,2790,0,0.9358,283.8,61.8,703.6,1045.1
1277,2864,0,0.3056,348.4,262.1,530.1,532.6
1278,2769,0,0.8677,1193.7,791.8,1458.6,1072.2
1278,2698,0,0.8536,530.4,10.9,1229.7,1077.2
1278,2835,0,0.8787,29.7,137.7,336.7,895.7
1278,2852,0,0.7879,1113.4,386.7,1375.5,728.5
1278,2865,0,0.6437,1457.7,351.6,1840.6,806.1
1278,2871,0,0.4253,848.4,2.0,1030.4,243.3
1278,2885,0,0.462,1752.5,160.5,1883.1,644.2
1278,2790,0,0.9375,279.6,73.4,701.9,1054.1
1279,2769,0,0.7814,1179.9,800.5,1450.1,1072.8
1279,2698,0,0.843,531.8,9.7,1210.0,1057.9
1279,2835,0,0.8721,6.9,144.2,311.8,896.7
1279,2852,0,0.8108,1096.4,393.7,1358.8,736.0
1279,2865,0,0.593,1429.7,359.0,1817.5,813.0
1279,2885,0,0.4344,1736.7,163.8,1876.6,653.4
1279,2790,0,0.9291,278.5,88.5,703.0,1060.2
1279,2864,0,0.5704,358.4,276.4,498.9,481.0
1280,2769,0,0.7991,1167.2,809.3,1439.6,1073.3
1280,2698,0,0.8671,535.8,8.8,1203.5,1054.5
1280,2835,0,0.9127,0.0,152.3,295.4,907.9
1280,2852,0,0.7384,1081.3,406.9,1341.5,746.3
1280,2865,0,0.5365,1407.4,367.1,1799.7,819.2
1280,2885,0,0.4323,1723.8,170.4,1870.2,650.9
1280,2790,0,0.9306,277.1,101.5,703.6,1062.5
1280,2856,0,0.7064,114.0,742.6,260.0,1074.7
1281,2769,0,0.8014,1157.4,820.8,1427.6,1074.4
1281,2698,0,0.675,416.4,8.5,1105.2,1051.2
1281,2835,0,0.8997,0.0,161.4,278.8,906.8
1281,2852,0,0.5698,1085.9,453.9,1318.1,755.7
1281,2865,0,0.6951,1384.7,376.2,1785.5,831.6
1281,2896,0,0.8133,228.4,291.2,467.5,803.6
1281,2856,0,0.819,96.0,738.0,257.5,1074.2
1281,2850,0,0.3428,1270.1,715.7,1754.4,1073.6
1282,2769,0,0.7216,1111.3,756.5,1446.4,1074.0
1282,2698,0,0.7685,364.4,6.9,1079.0,1056.4
1282,2835,0,0.9068,0.0,171.7,264.5,927.3
1282,2852,0,0.5351,1075.2,477.4,1298.4,768.9
1282,2865,0,0.5464,1354.2,386.6,1759.0,842.7
1282,2896,0,0.8361,200.9,301.5,441.5,816.8
1282,2856,0,0.8911,76.5,741.1,252.5,1074.6
1282,2899,0,0.4972,1810.5,412.9,1910.3,752.3
1282,2885,0,0.5456,1689.7,189.3,1846.3,662.4
1283,2769,0,0.4845,1090.6,746.3,1432.3,1073.0
1283,2698,0,0.7608,450.4,13.5,1158.2,1064.4
1283,2835,0,0.8954,0.0,182.2,247.5,953.0
1283,2852,0,0.535,1051.2,492.2,1274.2,785.3
1283,2865,0,0.7363,1324.2,396.1,1734.6,854.7
1283,2896,0,0.8698,164.4,310.6,405.5,827.3
1283,2856,0,0.8958,58.9,749.4,247.0,1075.5
1283,2899,0,0.5117,1790.5,383.6,1902.5,761.7
1283,2790,0,0.4086,244.9,139.2,656.9,1066.9
1283,2850,0,0.3416,1207.7,738.0,1689.7,1073.2
1284,2769,0,0.5751,1079.8,747.4,1415.2,1073.0
1284,2698,0,0.8357,376.4,9.3,1097.2,1055.3
1284,2835,0,0.8824,0.0,188.5,222.7,930.8
1284,2852,0,0.5735,989.8,463.6,1239.1,789.7
1284,2865,0,0.5657,1291.0,404.0,1702.0,860.0
1284,2896,0,0.8566,134.0,321.6,373.6,834.7
1284,2856,0,0.8599,51.0,758.7,246.8,1074.5
1284,2899,0,0.8265,1761.5,296.2,1901.8,766.9
1284,2903,0,0.4417,1575.3,334.3,1784.0,676.0
1284,2864,0,0.7316,353.7,339.1,515.2,569.3
1285,2769,0,0.6565,1068.3,760.7,1388.2,1073.7
1285,2698,0,0.8999,352.0,27.1,1077.8,1061.9
1285,2835,0,0.8824,0.0,193.9,202.2,919.5
1285,2852,0,0.6236,950.5,453.4,1210.9,791.6
1285,2865,0,0.5336,1252.4,410.4,1723.0,933.6
1285,2896,0,0.7686,96.1,327.8,373.4,924.9
1285,2856,0,0.8666,40.4,766.3,242.3,1074.8
1285,2899,0,0.8491,1743.5,265.5,1896.2,771.2
1285,2903,0,0.4313,1554.3,335.4,1763.5,677.9
1285,2864,0,0.6982,326.1,347.3,513.7,618.0
1286,2769,0,0.7609,1070.1,774.6,1371.1,1073.5
1286,2698,0,0.9135,346.4,34.7,1065.4,1045.3
1286,2835,0,0.8645,0.0,197.5,182.1,897.0
1286,2865,0,0.5818,1229.4,413.5,1719.6,960.2
1286,2896,0,0.7908,71.0,330.5,368.9,975.9
1286,2856,0,0.8885,38.1,769.5,248.8,1075.4
1286,2899,0,0.8012,1730.1,253.5,1891.5,778.8
1286,2903,0,0.4365,1536.6,339.1,1743.3,676.9
1286,2864,0,0.5381,290.8,352.1,519.7,696.4
1287,2769,0,0.7381,1077.8,780.5,1365.8,1073.0
1287,2698,0,0.9092,354.7,53.5,1079.9,1056.6
1287,2835,0,0.7602,0.0,198.7,165.6,872.6
1287,2865,0,0.529,1211.7,414.3,1713.2,975.8
1287,2896,0,0.8227,67.9,330.3,358.3,958.5
1287,2856,0,0.9025,33.9,769.9,253.0,1075.1
1287,2899,0,0.6847,1718.4,251.6,1888.5,793.7
1287,2903,0,0.3601,1522.5,338.0,1728.8,674.4
1287,2864,0,0.6431,267.2,353.9,515.8,743.9
1288,2698,0,0.9433,366.9,62.8,1102.4,1063.2
1288,2835,0,0.5793,0.0,286.0,140.2,866.7
1288,2865,0,0.4697,1199.3,412.5,1706.3,981.7
1288,2896,0,0.7336,62.6,327.7,357.0,962.8
1288,2856,0,0.8334,27.2,768.0,254.2,1075.0
1288,2899,0,0.5318,1710.3,249.8,1887.9,803.3
1288,2903,0,0.4143,1513.8,336.0,1719.4,670.3
1288,2864,0,0.5427,253.3,351.9,500.0,756.6
1288,2907,0,0.4688,1650.8,740.8,1914.7,1072.5
1289,2698,0,0.8661,367.6,79.7,1110.0,1065.0
1289,2835,0,0.6982,0.0,222.9,141.7,854.5
1289,2865,0,0.5426,1184.1,408.8,1709.5,1003.5
1289,2896,0,0.7625,60.1,322.6,362.4,971.4
1289,2856,0,0.8662,20.9,766.3,253.7,1074.3
1289,2899,0,0.5661,1687.1,250.0,1905.0,927.3
1289,2903,0,0.4092,1507.6,333.1,1713.3,666.7
1289,2907,0,0.5724,1649.3,739.5,1914.1,1071.8
1290,2698,0,0.9403,372.5,82.4,1130.8,1065.0
1290,2835,0,0.6931,0.0,201.9,136.1,849.4
1290,2865,0,0.5275,1170.3,406.6,1706.9,1019.0
1290,2896,0,0.7421,46.4,321.4,348.0,969.6
1290,2856,0,0.892,15.7,765.8,252.7,1074.3
1290,2899,0,0.6388,1691.6,247.2,1895.0,862.7
1290,2903,0,0.4628,1496.4,243.6,1755.4,664.3
1290,2907,0,0.591,1644.4,740.2,1909.1,1071.6
1290,2911,0,0.6388,289.5,72.7,609.7,519.1
1291,2698,0,0.9343,360.7,76.2,1139.9,1063.0
1291,2835,0,0.7938,0.0,192.9,127.7,844.7
1291,2865,0,0.6841,1163.9,407.5,1699.7,1024.0
1291,2896,0,0.7137,22.3,326.7,318.7,972.0
1291,2856,0,0.8504,9.6,767.0,247.3,1073.6
1291,2899,0,0.6912,1690.4,247.0,1887.7,825.6
1291,2903,0,0.7036,1480.3,214.6,1759.2,670.6
1291,2907,0,0.6727,1642.1,742.4,1906.6,1072.4
1291,2911,0,0.5103,239.9,100.3,550.7,530.2
1291,2912,0,0.7899,478.9,1.2,767.1,437.0
1292,2698,0,0.825,339.4,80.8,1137.3,1063.3
1292,2835,0,0.5625,0.0,191.0,119.2,843.8
1292,2865,0,0.6581,1162.3,407.7,1684.6,1012.1
1292,2856,0,0.8871,3.9,768.9,240.9,1073.4
1292,2899,0,0.6969,1686.5,249.9,1884.5,811.8
1292,2903,0,0.413,1471.0,203.4,1755.6,670.8
1292,2907,0,0.587,1638.8,743.6,1904.0,1072.6
1292,2912,0,0.6056,463.5,1.3,767.4,461.6
1292,2790,0,0.5664,70.0,144.5,411.0,876.0
1293,2698,0,0.5461,428.4,78.2,1220.6,1060.5
1293,2835,0,0.6519,0.0,187.2,108.0,842.2
1293,2865,0,0.593,1164.0,407.5,1677.0,1004.9
1293,2856,0,0.8541,0.0,767.4,233.6,1073.1
1293,2899,0,0.7373,1679.9,246.7,1883.3,805.1
1293,2903,0,0.6216,1460.8,199.4,1747.1,673.2
1293,2907,0,0.7241,1634.7,743.4,1901.6,1072.2
1293,2912,0,0.7088,448.1,1.3,766.3,485.3
1294,2698,0,0.8583,483.4,84.6,1263.9,1062.8
1294,2835,0,0.6681,0.0,185.9,98.6,841.6
1294,2865,0,0.694,1167.6,405.9,1674.4,1000.7
1294,2856,0,0.8674,0.0,765.0,225.8,1072.5
1294,2899,0,0.8015,1674.8,245.6,1885.2,806.4
1294,2903,0,0.4515,1458.2,196.2,1742.6,669.2
1294,2907,0,0.6189,1631.6,742.0,1901.9,1072.4
1294,2912,0,0.6586,437.4,1.6,766.5,505.1
1294,2790,0,0.799,208.9,242.0,659.9,1035.4
1295,2698,0,0.8433,511.2,80.6,1284.7,1059.6
1295,2865,0,0.7261,1174.8,404.1,1675.5,995.4
1295,2856,0,0.8397,0.0,762.9,221.6,1072.1
1295,2899,0,0.7732,1672.9,242.8,1889.3,805.9
1295,2903,0,0.3916,1461.5,194.2,1746.6,671.2
1295,2907,0,0.6345,1632.7,740.8,1904.9,1071.4
1295,2912,0,0.7856,435.0,1.5,774.6,525.0
1295,2790,0,0.9021,203.4,286.2,710.5,1063.3
1296,2698,0,0.8208,537.0,87.7,1302.1,1062.3
1296,2865,0,0.6936,1189.0,401.5,1680.5,983.2
1296,2856,0,0.8192,0.0,762.2,219.3,1071.9
1296,2899,0,0.6445,1678.9,242.5,1896.0,797.2
1296,2903,0,0.4383,1474.6,193.3,1763.0,677.5
1296,2907,0,0.4798,1643.0,738.5,1916.8,1071.9
1296,2912,0,0.8188,442.7,1.2,790.2,541.9
1296,2790,0,0.5437,257.1,446.8,728.0,1071.9
1296,2914,0,0.6081,287.9,334.4,449.7,522.1
1296,2835,0,0.3935,0.0,180.1,103.5,826.6
1297,2698,0,0.8988,560.9,91.2,1320.5,1063.9
1297,2865,0,0.6933,1207.3,399.2,1693.5,974.1
1297,2856,0,0.7709,0.0,761.4,219.0,1071.7
1297,2899,0,0.8218,1687.9,237.4,1904.6,786.0
1297,2903,0,0.5378,1493.7,190.0,1777.6,668.2
1297,2907,0,0.3801,1651.0,736.5,1920.0,1072.0
1297,2912,0,0.7262,456.0,0.7,809.3,556.4
1297,2790,0,0.6578,197.3,382.9,750.6,1074.6
1297,2914,0,0.6922,292.8,332.3,470.8,539.5
1297,2916,0,0.431,58.3,346.0,448.9,727.9
1297,2835,0,0.7741,0.0,178.0,111.8,834.8
1298,2698,0,0.9326,609.9,96.4,1359.5,1065.9
1298,2865,0,0.6097,1234.2,394.9,1718.0,968.6
1298,2856,0,0.6709,0.0,756.0,227.1,1073.0
1298,2899,0,0.7839,1699.8,236.9,1914.6,780.7
1298,2903,0,0.4254,1517.2,187.5,1798.7,663.3
1298,2912,0,0.7465,479.2,1.0,829.5,557.7
1298,2790,0,0.6997,209.2,393.5,778.9,1076.1
1298,2914,0,0.7137,298.9,328.4,507.6,573.6
1298,2835,0,0.8617,0.0,174.1,122.1,840.1
1299,2698,0,0.9074,651.3,102.4,1391.8,1065.4
1299,2865,0,0.6185,1285.7,390.9,1834.3,1035.1
1299,2856,0,0.8201,0.4,754.8,237.8,1072.7
1299,2899,0,0.7955,1713.2,234.1,1920.0,776.9
1299,2903,0,0.7192,1541.7,185.1,1820.3,657.2
1299,2912,0,0.738,507.0,0.8,849.9,550.5
1299,2790,0,0.4269,224.6,413.1,799.2,1075.6
1299,2914,0,0.465,307.9,325.6,536.8,597.8
1299,2835,0,0.9027,0.0,168.7,136.1,861.4
1299,2916,0,0.5718,123.2,411.1,484.6,765.7
1300,2698,0,0.8003,690.7,109.7,1421.7,1065.4
1300,2865,0,0.6714,1311.6,388.5,1884.7,1058.9
1300,2856,0,0.7885,10.7,751.3,253.7,1072.1
1300,2899,0,0.6979,1721.9,203.8,1920.0,776.0
1300,2903,0,0.7386,1565.3,182.4,1843.1,654.2
1300,2912,0,0.8203,534.2,1.1,871.2,545.7
1300,2790,0,0.6443,323.2,579.0,793.6,1076.3
1300,2914,0,0.3838,343.2,322.3,608.6,637.8
1300,2835,0,0.8832,2.5,168.1,149.5,880.7
1300,2916,0,0.6127,192.1,441.2,556.5,798.1
1300,2864,0,0.7624,93.0,310.9,393.0,825.9
1301,2698,0,0.7239,670.4,114.1,1405.2,1063.7
1301,2865,0,0.7254,1329.0,388.1,1910.9,1068.6
1301,2856,0,0.8271,17.8,749.2,267.4,1072.3
1301,2899,0,0.6347,1732.1,190.1,1920.0,774.5
1301,2903,0,0.7508,1581.9,181.6,1858.0,652.0
1301,2912,0,0.8407,549.9,1.6,886.5,551.0
1301,2914,0,0.4383,357.1,321.3,648.8,669.1
1301,2835,0,0.8756,7.8,167.5,160.4,895.4
1301,2916,0,0.6838,241.7,464.4,604.7,819.1
1301,2922,0,0.5796,627.5,414.3,859.1,684.9
1301,2864,0,0.8084,97.7,306.7,391.6,830.1
1302,2698,0,0.8757,715.8,113.0,1446.1,1064.2
1302,2865,0,0.6334,1338.2,387.9,1920.0,1071.5
1302,2856,0,0.7746,25.4,750.0,279.7,1071.4
1302,2899,0,0.6242,1739.4,185.4,1920.0,771.5
1302,2903,0,0.6207,1593.2,181.3,1870.6,653.7
1302,2912,0,0.7064,559.9,0.9,893.2,549.8
1302,2914,0,0.4829,359.1,320.9,659.6,678.6
1302,2835,0,0.8898,9.5,165.4,166.2,902.1
1302,2916,0,0.6188,262.7,484.6,613.4,828.4
1302,2922,0,0.68,629.4,410.4,885.4,709.8
1302,2864,0,0.8283,102.7,304.3,390.1,830.5
1302,2790,0,0.3969,416.6,683.1,826.2,1077.4
1303,2698,0,0.9331,736.3,108.0,1464.7,1065.0
1303,2865,0,0.7417,1347.4,386.4,1920.0,1071.5
1303,2856,0,0.8634,29.6,749.5,291.6,1072.3
1303,2899,0,0.5815,1742.9,181.3,1920.0,768.9
1303,2903,0,0.8358,1595.4,180.0,1873.3,653.8
1303,2912,0,0.7571,561.6,1.2,893.5,553.1
1303,2835,0,0.8762,8.8,163.4,167.6,902.1
1303,2922,0,0.6569,619.5,403.1,901.6,733.9
1303,2864,0,0.775,98.8,300.7,390.9,850.5
1303,2790,0,0.9121,357.4,540.6,923.6,1077.0
1304,2698,0,0.9359,745.3,97.7,1474.9,1065.9
1304,2865,0,0.6936,1351.3,383.8,1920.0,1071.7
1304,2856,0,0.8777,34.7,748.5,305.0,1071.8
1304,2899,0,0.6767,1744.3,177.0,1920.0,769.0
1304,2903,0,0.7103,1593.7,178.2,1871.1,652.0
1304,2912,0,0.578,563.4,0.4,887.1,542.7
1304,2835,0,0.843,7.7,162.6,166.6,894.9
1304,2922,0,0.6082,619.4,397.2,913.0,742.7
1304,2864,0,0.7948,95.6,296.3,397.1,878.0
1304,2790,0,0.8632,360.5,501.1,979.3,1078.8
1305,2698,0,0.948,750.7,80.3,1485.0,1065.9
1305,2865,0,0.419,1343.8,379.6,1855.6,990.4
1305,2856,0,0.8688,30.9,745.0,309.8,1071.5
1305,2899,0,0.7633,1743.8,174.6,1920.0,766.7
1305,2903,0,0.7197,1588.0,175.0,1866.4,651.4
1305,2912,0,0.8037,555.9,0.5,879.4,547.4
1305,2835,0,0.8613,4.8,160.7,163.9,890.9
1305,2922,0,0.7849,581.7,303.2,955.6,749.4
1305,2864,0,0.7727,97.2,292.8,404.6,892.5
1305,2790,0,0.8923,364.3,477.4,1017.4,1078.8
1306,2698,0,0.9327,757.6,58.7,1488.6,1048.8
1306,2865,0,0.6125,1332.5,376.1,1819.6,964.3
1306,2856,0,0.8743,22.2,741.8,308.2,1072.5
1306,2899,0,0.7789,1739.8,171.0,1920.0,767.9
1306,2903,0,0.4233,1578.3,172.0,1856.0,648.1
1306,2912,0,0.8101,544.5,0.7,868.1,553.2
1306,2835,0,0.8957,2.0,153.6,155.7,859.7
1306,2922,0,0.8446,563.6,261.3,971.7,756.2
1306,2864,0,0.8005,91.6,288.4,400.7,894.3
1306,2790,0,0.8895,364.7,459.8,1045.6,1077.8
1307,2698,0,0.9286,763.6,51.2,1490.3,1041.8
1307,2865,0,0.5175,1321.8,374.6,1792.3,948.2
1307,2856,0,0.8634,12.6,741.0,300.8,1072.4
1307,2899,0,0.8107,1732.9,177.4,1920.0,767.7
1307,2903,0,0.6529,1561.3,170.5,1837.7,645.0
1307,2912,0,0.7081,529.0,0.4,850.8,554.3
1307,2835,0,0.8792,0.0,150.4,144.7,841.5
1307,2922,0,0.8449,549.1,241.0,969.9,759.8
1307,2864,0,0.8262,81.7,285.3,390.8,889.5
1307,2790,0,0.918,350.6,448.8,1052.6,1077.2
1307,2928,0,0.4633,330.2,309.4,501.2,464.4
1308,2698,0,0.9241,760.4,61.5,1486.6,1056.8
1308,2865,0,0.6228,1300.2,377.2,1763.7,947.2
1308,2856,0,0.8685,0.8,742.5,286.3,1072.4
1308,2899,0,0.7888,1723.6,207.7,1910.7,763.8
1308,2903,0,0.7295,1529.2,172.2,1802.0,644.7
1308,2912,0,0.773,504.2,0.8,825.7,559.1
1308,2835,0,0.6975,0.0,152.6,128.3,830.6
1308,2922,0,0.861,530.4,234.9,951.6,762.5
1308,2864,0,0.7966,59.1,289.5,365.8,885.8
1308,2790,0,0.9091,322.7,445.7,1037.2,1077.1
1308,2928,0,0.4491,305.9,313.1,474.9,466.3
1308,2907,0,0.4605,1655.9,726.0,1920.0,1070.4
1309,2698,0,0.9342,755.0,76.6,1473.4,1062.6
1309,2865,0,0.7939,1270.3,383.9,1724.8,946.9
1309,2856,0,0.8354,0.0,747.3,264.7,1072.7
